25-30K·14薪,"光学高级工程师 (MJ000452)
广州
25-30K·14薪
在校/应届博士
许先生HR",广州
14-28K·14薪,"游戏服务器引擎开发工程师（c++）
广州
14-28K·14薪
在校/应届学历不限
喻女士HRBP",广州
15-30K·14薪,"路径规划&控制算法工程师
上海·浦东新区·金桥
15-30K·14薪
在校/应届本科
王先生招聘经理",上海·浦东新区·金桥
20-30K·14薪,"软件开发工程师岗
北京·大兴区·亦庄
20-30K·14薪
在校/应届本科
林先生算法工程师",北京·大兴区·亦庄
18-22K,"蚂蚁金服Java研发工程师—2022届实习岗
杭州·西湖区·西湖
18-22K
在校/应届本科
唐先生技术专家",杭州·西湖区·西湖
12-24K·14薪,"java实习生（可转正） (MJ000041)
北京·朝阳区·酒仙桥
12-24K·14薪
在校/应届本科
刘女士HR",北京·朝阳区·酒仙桥
30-50K·16薪,"算法工程师（2021届）（30K-50K*16M ）
北京·朝阳区·定福庄
30-50K·16薪
在校/应届本科
魏女士招聘主管",北京·朝阳区·定福庄
20-21K,"算法工程师
杭州·余杭区·五常
20-21K
在校/应届本科
徐女士数据分析与数据挖掘",杭州·余杭区·五常
20-40K·16薪,"21届 校招 general list
广州·南沙区·横沥
20-40K·16薪
在校/应届本科
肖先生HR Manager",广州·南沙区·横沥
20-40K,"阿里云-前端工程师
杭州·余杭区·仓前
20-40K
在校/应届本科
赵先生前端工程师",杭州·余杭区·仓前
20-40K·15薪,"【校招】搜索架构工程师
北京·海淀区·西北旺
20-40K·15薪
在校/应届本科
李先生技术经理",北京·海淀区·西北旺
22-30K·14薪,"视觉算法工程师
北京·海淀区·中关村
22-30K·14薪
在校/应届硕士
陈先生物联网架构师",北京·海淀区·中关村
15-25K,"nlp工程师
北京·海淀区·西三旗
15-25K
在校/应届本科
夏女士招聘专员",北京·海淀区·西三旗
11-22K·14薪,"OLED光电器件高级工程师
深圳·龙岗区·坪地
11-22K·14薪
在校/应届硕士
孙女士HRBP",深圳·龙岗区·坪地
17-30K·14薪,"应届博士招聘
廊坊
17-30K·14薪
在校/应届博士
王女士招聘经理",廊坊
16-23K·13薪,"群体智能博弈对抗决策方向算法工程师
北京
16-23K·13薪
在校/应届硕士
李先生招聘主管",北京
18-25K·16薪,"3D点云处理算法工程师
广州·黄埔区·科学城
18-25K·16薪
在校/应届硕士
刘女士视觉算法工程师",广州·黄埔区·科学城
20-25K,"量子点电致发光显示器件研究员
北京
20-25K
在校/应届博士
余女士招聘经理",北京
20-40K·15薪,"MIG-SLAM算法研究员
杭州
20-40K·15薪
在校/应届本科
周先生招聘经理",杭州
15-25K·16薪,"推荐算法工程师
北京·海淀区·西北旺
15-25K·16薪
在校/应届硕士
曹女士招聘经理",北京·海淀区·西北旺
20-25K·15薪,"安全数据分析工程师
北京·朝阳区·酒仙桥
20-25K·15薪
在校/应届本科
管先生工程师",北京·朝阳区·酒仙桥
20-30K·13薪,"测试开发工程师
上海·普陀区·长征
20-30K·13薪
在校/应届本科
潘先生测试开发专家",上海·普陀区·长征
12-24K·15薪,"校招-音视频C++开发工程师
上海·杨浦区·五角场
12-24K·15薪
在校/应届学历不限
郑女士HR",上海·杨浦区·五角场
20-40K·15薪,"MBA管理培训生
北京
20-40K·15薪
在校/应届硕士
李女士HRBP",北京
15-25K,"应用算法测试工程师
南京
15-25K
在校/应届本科
章女士HR",南京
16-22K,"2021届算法开发工程师（汽车电子）
杭州·滨江区·浦沿
16-22K
在校/应届硕士
李女士HRBP",杭州·滨江区·浦沿
25-50K·13薪,"web前端
杭州·余杭区·五常
25-50K·13薪
在校/应届本科
周先生高级前端开发专家",杭州·余杭区·五常
20-40K,"深度学习工程师
上海·浦东新区·张江
20-40K
在校/应届硕士
孙先生技术专家",上海·浦东新区·张江
15-30K,"嵌入式开发工程师-应届硕士北京落户
北京
15-30K
在校/应届硕士
路女士招聘主管",北京
16-25K·16薪,"饿了么前端工程师
杭州·西湖区·西湖
16-25K·16薪
在校/应届本科
林先生前端工程师",杭州·西湖区·西湖
20-21K,"分布式存储
北京·海淀区·上地
20-21K
在校/应届本科
马女士部门经理",北京·海淀区·上地
22-40K·15薪,"服务端工程师 校招/实习
北京
22-40K·15薪
在校/应届本科
查先生研发工程师",北京
18-25K·14薪,"【校招/实习】服务研发工程师(J5LFP)
北京
18-25K·14薪
在校/应届本科
董女士HRBP",北京
15-21K,"Java开发工程师-校招 (MJ000576)
北京
15-21K
在校/应届学历不限
张女士招聘",北京
15-30K·16薪,"测试开发工程师
杭州·滨江区·长河
15-30K·16薪
在校/应届硕士
崔先生测试开发专家",杭州·滨江区·长河
15-25K·15薪,"前端开发工程师-（2021春招）
上海·徐汇区·徐家汇
15-25K·15薪
在校/应届本科
秦女士hr",上海·徐汇区·徐家汇
12-24K,"Java/Android工程师
杭州·下城区·建国路
12-24K
在校/应届本科
陈先生招聘员",杭州·下城区·建国路
15-25K·20薪,"硬件开发工程师 / 硬件测试工程师
武汉·江夏区·光谷东
15-25K·20薪
在校/应届本科
王先生硬件工程师",武汉·江夏区·光谷东
12-24K·15薪,"软件测试工程师
上海·浦东新区·金桥
12-24K·15薪
在校/应届本科
卢先生招聘HR",上海·浦东新区·金桥
15-25K·13薪,"算法工程师-校招
南京·雨花台区·铁心桥
15-25K·13薪
在校/应届本科
姚女士HR-BP",南京·雨花台区·铁心桥
30-50K·13薪,"阿里巴巴-高德地图-共享出行算法2022校招
北京·朝阳区·望京
30-50K·13薪
在校/应届本科
陶女士算法专家",北京·朝阳区·望京
20-30K·16薪,"2022届毕业生 后端研发
北京·朝阳区·团结湖
20-30K·16薪
在校/应届本科
唐先生技术专家",北京·朝阳区·团结湖
18-25K,"JAVA/大数据开发校招生/实习生
北京·朝阳区·酒仙桥
18-25K
在校/应届本科
陈女士TL",北京·朝阳区·酒仙桥
20-40K·16薪,"测试开发工程师
北京·海淀区·中关村
20-40K·16薪
在校/应届本科
贾先生测试开发工程师",北京·海淀区·中关村
13-25K·14薪,"产品经理（面向2021届校招）
广州·天河区·天河公园
13-25K·14薪
在校/应届本科
温女士hr",广州·天河区·天河公园
19-25K·15薪,"C++研发工程师
北京·海淀区·西北旺
19-25K·15薪
在校/应届本科
秦女士HR",北京·海淀区·西北旺
15-25K·16薪,"产品经理（直播业务）
北京·朝阳区·望京
15-25K·16薪
在校/应届本科
徐女士增长运营",北京·朝阳区·望京
20-35K·16薪,"【校招】Java开发工程师
北京·朝阳区·太阳宫
20-35K·16薪
在校/应届本科
B女士校园招聘",北京·朝阳区·太阳宫
15-25K,"通信协议开发工程师
北京·海淀区·五道口
15-25K
在校/应届学历不限
张先生研究室主任",北京·海淀区·五道口
18-25K·13薪,"C++开发工程师
上海·长宁区·娄山关路
18-25K·13薪
在校/应届本科
于女士招聘主管",上海·长宁区·娄山关路
15-30K,"数据开发
杭州·西湖区·黄龙
15-30K
在校/应届硕士
林先生招聘者",杭州·西湖区·黄龙
23-30K,"算法工程师
北京·海淀区·西北旺
23-30K
在校/应届硕士
李女士HR",北京·海淀区·西北旺
20-40K·14薪,"算法研究员-北京
北京·海淀区·中关村
20-40K·14薪
在校/应届本科
S女士Recuiter",北京·海淀区·中关村
16-30K·15薪,"机器人SLAM算法工程师
北京·朝阳区·酒仙桥
16-30K·15薪
在校/应届硕士
李女士HRBP",北京·朝阳区·酒仙桥
12-23K·14薪,"游戏客户端开发（C/C++/C#校招）
北京·海淀区·西三旗
12-23K·14薪
在校/应届硕士
黄女士HRBP",北京·海淀区·西三旗
18-24K·15薪,"大数据算法工程师 (NLP方向)
广州·天河区·岑村
18-24K·15薪
在校/应届硕士
胡先生对话系统算法专家",广州·天河区·岑村
15-30K·16薪,"数据分析师(J11498)
北京
15-30K·16薪
在校/应届硕士
彭先生HRM",北京
18-30K·16薪,"C++
北京·海淀区·西北旺
18-30K·16薪
在校/应届本科
高先生技术经理",北京·海淀区·西北旺
20-35K·15薪,"初级客户端开发工程师（Android）
深圳
20-35K·15薪
在校/应届本科
丘女士招聘专员",深圳
20-25K·14薪,"【校招】推荐算法工程师
北京·海淀区·上地
20-25K·14薪
在校/应届学历不限
刘女士Hrbp",北京·海淀区·上地
25-30K·14薪,"光学高级工程师 (MJ000452)
广州
25-30K·14薪
在校/应届博士
许先生HR",广州
12-24K·14薪,"java实习生（可转正） (MJ000041)
北京·朝阳区·酒仙桥
12-24K·14薪
在校/应届本科
刘女士HR",北京·朝阳区·酒仙桥
30-50K·16薪,"算法工程师（2021届）（30K-50K*16M ）
北京·朝阳区·定福庄
30-50K·16薪
在校/应届本科
魏女士招聘主管",北京·朝阳区·定福庄
20-21K,"算法工程师
杭州·余杭区·五常
20-21K
在校/应届本科
徐女士数据分析与数据挖掘",杭州·余杭区·五常
20-40K·16薪,"21届 校招 general list
广州·南沙区·横沥
20-40K·16薪
在校/应届本科
肖先生HR Manager",广州·南沙区·横沥
20-40K,"阿里云-前端工程师
杭州·余杭区·仓前
20-40K
在校/应届本科
赵先生前端工程师",杭州·余杭区·仓前
20-40K·15薪,"【校招】搜索架构工程师
北京·海淀区·西北旺
20-40K·15薪
在校/应届本科
李先生技术经理",北京·海淀区·西北旺
15-25K,"nlp工程师
北京·海淀区·西三旗
15-25K
在校/应届本科
夏女士招聘专员",北京·海淀区·西三旗
17-30K·14薪,"应届博士招聘
廊坊
17-30K·14薪
在校/应届博士
王女士招聘经理",廊坊
16-23K·13薪,"群体智能博弈对抗决策方向算法工程师
北京
16-23K·13薪
在校/应届硕士
李先生招聘主管",北京
18-25K·16薪,"3D点云处理算法工程师
广州·黄埔区·科学城
18-25K·16薪
在校/应届硕士
刘女士视觉算法工程师",广州·黄埔区·科学城
20-25K,"量子点电致发光显示器件研究员
北京
20-25K
在校/应届博士
余女士招聘经理",北京
20-40K·15薪,"MIG-SLAM算法研究员
杭州
20-40K·15薪
在校/应届本科
周先生招聘经理",杭州
